publishedAt,authorDisplayName,textDisplay,likeCount
2025-10-13T00:10:23Z,@SuhadiAnwar-g2x,KA ntar kalo gratis bekelnya itu😂😂,0
2025-10-12T20:59:19Z,@AdzwacelineTrisyanda,Kalo aku si udah dapet makan mbg udah nikah kalo yang belum tunggu ya oke 🥰🥰🥰masih aku ahli Asalammualaikumwar 🙏🙏🙏🙏🙏❤,0
2025-10-12T19:19:34Z,@Cat.universe100,Gw gaa percaya itu MBG,0
2025-10-12T15:20:29Z,@Zella_Maychelv,Bukanya MBG dari pemerintah y?,0
2025-10-12T14:38:49Z,@fiarismayanti9336,Tim korup,0
2025-10-12T14:38:06Z,@nikmadhidayad3224,Aku belum dapat,0
2025-10-12T14:36:02Z,@fatimahDudud,Aku belom dapet tapi aku gk mau karna makan nya mbg nya gk sehat banyak yang meninggal juga korban ada 20000000 orang ini asli bukan fake real banget yah,0
2025-10-12T14:11:26Z,@LUTVI-WILY,Gpp makanan nya lumayan enak tapi kadang ada yang basi mohon maaf kenapa basi ya🙏🙏🙏,0
2025-10-12T14:08:34Z,@WandaHP-l1p,Hiu goreng nya mana 🗿🗿,0
2025-10-12T13:32:23Z,@EdwardCollin-s3e,"Sebenarnya itu yg keracunan, itu tempatnya aj yg kurang bersih😊",0
2025-10-12T13:24:59Z,@JihanFadillah-v1w,Makanan gratis kan beracun Iyu🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,0
2025-10-12T13:20:38Z,@alicha_duwputri,Ga sesuai expetasi di sekolah ku dah dapet tapi ga semewah  dan se enak itu,0
2025-10-12T13:11:56Z,@AlhafidzDhimasSyaputra,Kk burger 😢,0
2025-10-12T13:04:01Z,@BurekaGroup,MBG=Makanan beracun gratis,0
2025-10-12T12:51:46Z,@sitiaishahabubakar88,Tumben gak ada racunnya,0
2025-10-12T12:50:00Z,@idapurwanti7993,Pak/Bu SDN Bangunrejo 2 kapan,0
2025-10-12T12:41:33Z,@DianArisma-r1t,Sampai sekolah gempeng,0
2025-10-12T12:40:49Z,@yerikohutagalung1544,Itu  bukan. Makanan. Bergizi  gratis.     Tapi. Makanan   beracun.Gratis😮,1
2025-10-12T12:38:45Z,@LinaLestari-y8y,MBG bukan dari pak Prabowo tapi dari uang pajak rakyat,0
2025-10-12T12:38:41Z,@cila-t3m,Mbg<br>M:makan <br>B:beracun <br>G:gratis,0
2025-10-12T12:24:49Z,@YonihDiansari,Kak SDN Sukamulya 04 blm dapet obong obong di belakang sekolah nya,0
2025-10-12T12:16:13Z,@IntanGina-s3u,MBG : makanan bergizi Gratis ❎<br>MBG : makanan beracun Gratis ✅<br>terimakasih <br>atas baca nya 😊,1
2025-10-14T11:12:37Z,@DesuApan-u5f,Fomo,0
2025-10-12T12:13:37Z,@Azka-g4d,Mbg nya anak DPR,0
2025-10-12T12:05:49Z,@oktafiyanti-sk2vu,😊😊🏫🍱,0
2025-10-12T11:58:47Z,@FaraFatya-i3d,Makanan bergizi gratis ❌ <br>Makanan beracun gratis ✔️ <br><br><br>MBG,7
2025-10-13T03:56:16Z,@AnitaAndriansyah,Eh jangan kaya gitu,0
2025-10-13T05:23:47Z,@MbahDaud-w1z,"​@AnitaAndriansyahtapi Sd nya adikku pas hari kamis keracunan , untung adikku selamat",0
2025-10-13T11:02:31Z,@ERSANPROJECT,4 sehat 5 sempuna  ❌<br><br>4 beracun 5 sekarat  ✔️,0
2025-10-18T11:30:14Z,@Queena109,Gk semua mbg beracun an jim,0
2025-10-12T11:48:25Z,@MuhammadAgi-r5m,mau.     Kasih      bong.    Alamat.     Tolong.   SD.  N.  J. Ambe.   1,1
2025-10-12T11:33:24Z,@padimawar78,Makan siang beracun gratis 😅😅😅😅😅😅😅,0
2025-10-12T11:33:02Z,@AdeIskandar-m6i,pelisss mbg nya dimsam sm buah nya mangga pelisss,0
2025-10-12T11:10:15Z,@SuarniSuarni-y1p,Teman aku ada yangasuk rumah sakit,0
2025-10-12T11:09:56Z,@SuarniSuarni-y1p,mbg bulan Makana bergizi gratis tapi Makana bergizi bergizi beracun,0
2025-10-12T10:25:49Z,@BatuMarta-t4f,Mi lukman snggur hijau,0
2025-10-12T10:22:08Z,@ichasamo8539,Tidak jangan percaya itu itu katanya beracun sampai 100 orang masuk rumah sakit,0
2025-10-12T10:12:02Z,@AlrasyidAsyid,Saya🙋🙋🙋🙋🙋 dan kingdom,0
2025-10-12T10:07:17Z,@mochamadsubchanmu1819,aku udah  dapat nasi,0
2025-10-12T09:59:02Z,@abicome123-to7id,Ditempat ku kapan ya,0
2025-10-12T09:56:36Z,@yulyananurarifin3896,Wow mbg,0
2025-10-12T09:50:30Z,@abduljamil1335,Kk tikues nasi padang,0
2025-10-12T09:37:13Z,@Ayumartin-w1t,Sehat² jangan sampai keracunan😑,4
2025-10-24T06:46:30Z,@WitoWito-gv5nd,Gak mungkin lah soalnya aku udah dapet,0
2025-10-24T06:46:57Z,@WitoWito-gv5nd,Kadang sayur nya aneh,0
2025-10-26T06:18:01Z,@IrwanMisi,Anak abah yg keracunan,0
2025-10-12T09:12:52Z,@yuniratnasari6403,MBG makan beracun gratis 😂😂😂😂,0
2025-10-12T09:03:57Z,@AfwatiWati-qu8sj,❤,0
2025-10-12T08:55:51Z,@gustameffendy7741,Ka aku mau  juga  aku  seh 109😊😊😊😊,0
2025-10-12T08:41:19Z,@SaSung-i2f,8ni mbg yg di sekolah SDN Bree,0
2025-10-12T08:35:33Z,@suciindahsarichannel9145,Ada racun jangan dimakan nlbanyak rakyat jelata😢😢😢,0
2025-10-12T08:22:28Z,@SamujiJi-zz4cc,Sekolah ku belum dapat,0
2025-10-12T07:33:52Z,@jokokristono9170,Sp1 belum dapat sdn 5 lalembuu😢😢,0
2025-10-12T07:27:06Z,@RafifFif-h9c,Yang mbg ny tiba tiba berhenti,0
2025-10-12T07:05:11Z,@amirmaruf4783,tiba-tiba besoknya keracunan🗿,3
2025-10-12T14:28:19Z,@radennathanartha2685,Tergantung makanannya,0
2025-10-12T15:05:09Z,@sugiartosugiarto1700,Jangan percaya sama makanan kaya gitu ya gais kalo kalian dapat makanan mbg jangan  dimakan mending dibuang saja kalo kalian dipaksa mending kalian bujui aku sudah bawak bekal dari rumah soalnya aku diajarin mamaku bilang kayak  gitu dari pada kalian keracunan tapi untung belum nyampek sekolah ku. Tapi tergantung makananya ya. Oke terimakasih,0
2025-10-12T06:57:20Z,@IwanCiwong-s3f,Racun gak ka,0
2025-10-12T06:52:39Z,@b_r_w-z4j,Beda dapur beda rasa salah dapur masuk berita,0
2025-10-12T06:51:11Z,@umarfawwaz3069,Salfok sama menu nya❌<br>Salfok sama telur nya✔️,2
2025-10-13T01:52:36Z,@FatimahAzzahra-j4f5g,Oh klo di tempat ku itu namanya makan beracun gratis kak😂😂😂😂😂,0
2025-10-12T06:47:54Z,@kontenkereator_agz,Yey BSK Senin dpt mbg di SDN LG 1 Bogor Jawa Barat 🎉🎉🎉,5
2025-10-13T12:44:41Z,@Risa123-i5w,Aku sudah,1
2025-10-12T06:32:01Z,@Athalena,Itu kan saja racunnya dan hewan yang ulat atau yang macam-macam itu kan racun 😮😮😮,0
2025-10-12T06:29:46Z,@iiotakyangbodoh,Aku nak kelengkeng,0
2025-10-12T06:19:11Z,@YovitaSari-g2x,Bg coba makan mbg nya serb kue dan ada nasi bg sama susu sama buah terus asa sayur nya bg😊,0
2025-10-12T06:00:47Z,@gogogiri3568,The real ini asli mbg =makan bergizi gratis,0
2025-10-12T05:52:39Z,@anissetyowati6803,Makan baracun gratis😂,0
2025-10-12T05:43:47Z,@alfifrizqon,🙏,0
2025-10-12T05:43:22Z,@alfifrizqon,pak perabowo sosis,0
2025-10-12T05:41:46Z,@Fariss2007,😡🤮😵,0
2025-10-12T05:26:53Z,@karinafebrina3505,nah gini langsung di kasih di tempat  biar keliatan cara pembuatannya,0
2025-10-12T05:18:55Z,@KHOLIFATULLAH-w6t,ekspetasi,0
2025-10-12T05:02:52Z,@CLIPPERMFS,Aku Belum Dapet,0
2025-10-12T05:02:34Z,@bguskrsnanda2860,Abis makan ini lalu kena racun deh😂😊,0
2025-10-12T04:37:43Z,@novridarahmah3056,MBG=makan beracun gratis,0
2025-10-12T04:36:36Z,@leeaceh7050,Enak ihhh ditenpat aku azkia mbg : makanan basi gratiss di tempat aku azkia dapet makanan basiii jadi org kami gaada mbg lagi 😂,0
2025-10-12T04:25:45Z,@HendriPinggir-un6uv,MBG makanan BERACUN Gratis,0
2025-10-12T04:25:05Z,@susisunarsih6644,mencurigakan di bayam,0
2025-10-12T04:23:28Z,@intan-i9m,itu tidak aman makanannya disini ada yg meninggal dunia,0
2025-10-12T04:18:01Z,@taaaaaa-z6y,Org org:artinya mbg itu makan gratis ya<br>Gue:arti mbg itu makan beracun geratis ya😅😅,0
2025-10-12T04:17:01Z,@Navisa-f8s,Aku suka😊 banget sama lagu itu dulu deinai lah Suko siapa yang suka lagu itu leke,0
2025-10-12T04:12:54Z,@NaniNuryani-u4t,Kal mi ayam fonggg kata sD tarigu plisssssss kasian kak,0
2025-10-12T04:08:25Z,@YessiAfryani,Pak kami belum dapat mbg datang pak di SDN 111 pku,0
2025-10-12T03:53:22Z,@NettyMargareth,Mbg makanan basi gratis yg diberikan pemerintah  untuk membunuh rakyatnya terutama anak anak anak sekolah,0
2025-10-12T03:42:40Z,@Ny.DewiTorangMalau,MbG. Itu. Apa. Yang. Beracun. Itu. Ya😅,0
2025-10-12T03:39:08Z,@SulastriOd,❤❤❤❤,0
2025-10-12T03:36:36Z,@DianPriyani-j1u,Kak SD ciawi 1 blm dapet mbg ka,0
2025-10-12T03:26:51Z,@gizkazirafatiha,Mau rikwes naget donk plis,0
2025-10-12T03:17:06Z,@EpulBadrudin-w2y,Kok captionnya dari prabowo kan itu uang nya dari pemerintah nih aku jelasin ya itu uang pajak yg di kumpulin trs di kasih ke pemerintah,0
2025-10-12T03:16:48Z,@DianSyaripah,mbg hari Senin apa nih🥰🥰🥰,0
2025-10-12T03:09:42Z,@Alanfrandika-hx4ux,Terimakasih ya udah aku ajari kaliyan 😊🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🙏😇😇,0
2025-10-12T03:09:34Z,@ArkanaAchmad,mbg makan bergizi garatis❌️<br><br>mbg makan beracun gratis✅️,0
2025-10-12T03:09:12Z,@mamakNanang-v4f,Ngapain Kita harus dapat makanan gratis dari orang tua makanannya udah gratis betul kan nggak salah aku kan 😅😅😆😅😆😆😆😆😆😆,0
2025-10-12T03:07:52Z,@Alanfrandika-hx4ux,Informasi lebih lanjut mengenai ulat beracun dan ulat yang bisa dimakan ulat beracun beberapa jenis ulat meliki  mekanisme,7
2025-10-25T04:36:40Z,@Fahri-x6l,Sekolahku belum mendapatkan mbg SD 160 sidotepung wonorejo,0
2025-10-25T05:26:06Z,@Tongxing23,wowmbgnyaenak😮❤🎉,1
2025-10-25T06:09:57Z,@sartiatitati5045,Salma 🎉5,0
2025-10-25T09:43:02Z,@AjitDani-j2i,MBG <br><br>M MAKAN <br>B BERACUN <br>G GERATIS,0
2025-10-12T03:04:37Z,@IsakIsak-pl2sy,today&#39;s menu at MBG,0
2025-10-12T03:07:36Z,@IsakIsak-pl2sy,today&#39;s menu at MBG🍽,0
2025-10-12T03:02:18Z,@Alanfrandika-hx4ux,"Ulat tertentu memang beracun,dan adajuga beberapa jenis ulat yang bisa. Diolah menjadi makanan,berikut.",0
2025-10-12T02:57:56Z,@Rip_splendorman,MBG = MAKANAN BASI GRATIS <br>DAN<br>MBG = MINUMAN BASI GRATIS,0
2025-10-26T02:32:25Z,@salzz_2509,"Udah gratis malah ga bersyukur,padahal itu juga ngebantu anak anak yang kurang mampu",0
2025-11-01T04:09:17Z,@dianlestari3898,Mbg:racun<br><br>Mbg:basi<br><br>Mekanya kalo makan bismillah jangan yare yare,1
2025-11-01T07:34:57Z,@MUHAMMAD_REVAND_PRATAMA,Kasian disitu daerahnya g higenis ya mbg nya?😹,0
2025-10-12T02:53:32Z,@RiskaAmelia-f4d,❤,0
2025-10-12T02:52:58Z,@ridhoriskiadha8831,Hahaha langsung ke rumah sakit aaaaahahaha❤❤❤,0
2025-10-12T02:52:28Z,@Alanfrandika-hx4ux,"🤬🤬🤬🤬🤬🤬🤬🤬 udah janya makanan m,b,g beracun cobalah dolonok Cici pintar",0
2025-10-12T02:42:41Z,@Muthia_Officiall,kata nya makan mbg gratus dan sehat pas aku makaan sepegeti masi mentah apalagi ager ager basi😒😔,0
2025-10-12T02:41:36Z,@elisrosyanti6061,Aku gasuka mbg temenku banyak yang keracunan malkanan racun geratis,0
2025-10-12T02:37:36Z,@komangsurya6753,Ka itu basi. Atau ena😊😊😊 ka ganteng😊😊,0
2025-10-12T02:29:35Z,@GioFebrian-s2k,Mbg makan bergizi gratis❌<br>Mbg makanan beracun gratis✔️<br>😂😂,0
2025-10-12T02:28:42Z,@NENGMARLINA-k2k5h,Aku juga mau ka,0
2025-10-12T02:24:09Z,@laluwijaya-rk8jq,Aku hari senin besok aku mbg,0
2025-10-12T02:17:46Z,@SyakirFaruq-m8w,Hari apa,0
2025-10-12T01:52:07Z,@henawatijamahir9880,kok ini bbersih,0
2025-10-12T01:46:03Z,@acil_cantik2,kaka menu mbg nya lebih enak❤❤,0
2025-10-12T01:04:11Z,@AspianoorSHut,Ngk ada ikn trus nasi lauk ny apa,0
2025-10-12T00:19:11Z,@NurAini-xu6pw,Mana ada makan bergizi gratis yg ada makan beracun gratis jgn di makan,0
2025-10-12T00:01:25Z,@hendrajayajaya6977,Kak plizz hari Senin dapat mbg si SDN 1 bandar sakti soalnya SDN 1 bandar sakti blm dapat mbg makan gratis SD lain sudah,0
2025-10-11T23:55:32Z,@KHofifahKhofifah-wn8mv,Kak aku mana🤭🤭🤭🤭🙏🙏🙏,0
2025-10-11T23:54:37Z,@dinanooraliah8332,MBG Racun loooh,0
2025-10-11T23:27:51Z,@meifvyirawan2683,Gak suka aku keracunan,0
2025-10-11T23:23:13Z,@rafaxadel,Mbg makan bergizi gratis❎ makan bercun gratis ✅,0
2025-10-11T23:00:44Z,@IsmailBaruu-b4r,Apakah MBG nya gak ada racun???,0
2025-10-11T22:59:58Z,@RiziqY-j7i,Gua 20 hari lagi MBG tapi gua gak mau makan😅😅😅😅😅😅😅😅,0
2025-10-11T22:50:15Z,@jekimotor,Makan gratis beracun,1
2025-10-11T22:47:18Z,@MuhammadArdy-j3y,SDN 004 balsel gak pernah dapat susu,0
2025-10-11T22:35:21Z,@syifaaira94,Itu buat tgl berapa kak?,0
2025-10-11T22:20:14Z,@farhanindraniskala9012,Besok aku dapat mbg,0
2025-10-11T22:14:51Z,@alreva1367,Belum dapet 🙏🙏🙏🙏🙏😭😭😭😭😭😭😭😭😭😭😭😭,0
2025-10-11T22:03:34Z,@PutriYosi-e5i8c,Adik gua keracunan mbg,0
2025-10-11T22:02:13Z,@Suryani-us1mx,Makanan mbg racun loh,0
2025-10-26T03:07:14Z,@noviwida5695,Kalo ngomong jangan sembarangan aku aja udah berjalan seminggu gak ada apa apa,0
2025-10-11T21:44:12Z,@faisyahamir3157,beberapa siswa sudah jadi korban ada yang kejang kejang ada yang sesak napas,0
2025-10-11T21:43:25Z,@faisyahamir3157,iyalah si mbg makanan basi nasi nya aja ada belatung nya makanan basi gratis😂😂😂😂😂😂,0
2025-10-11T21:40:06Z,@UsepWahyudin-p6c,Bagus kalo aku mhgakaya gitu aku mh ga  gitu aku mh jele Makana ya basi kaliya gimana aku sekolah sdn,0
2025-10-11T19:08:16Z,@djarotmiu,alangkah baik nya bila pendidikan yang gratis⁉️⁉️⁉️⁉️⁉️‼️‼️‼️,2
2025-11-01T07:34:12Z,@MUHAMMAD_REVAND_PRATAMA,Klo mau gratis ke negeri aja lah ad,0
2025-10-11T17:30:59Z,@AzkaAzka-o8j5h,Dak beracun,0
2025-10-11T17:06:33Z,@liasaragih7298,Bang nooo jangan dimakan itu MBG mematikan,0
2025-10-11T16:51:00Z,@AzzamCihuyyyy,Kak minta pizza real no fake fake kak,0
2025-10-11T16:41:01Z,@HatijahHatijah-t8v,Minta sosis dinggggggggg😊😊😊,0
2025-10-11T16:27:08Z,@srihartutituti2458,Jir lah di sekolah gua gk kayak gitu,0
2025-10-11T16:11:17Z,@MasruRatus,Mbg=makanan bergizi gratis 👎<br>Mbg=makanan beracun gratis👍,0
2025-10-11T15:53:23Z,@botak_slayy-f1d,makanan bergisi gratis❎<br>makanan beracun gratis✅,0
2025-10-11T15:43:06Z,@NuriNovianti-t3n,"Y keliatannya bergizi tapi ,,, <br>Ko banyak yg keracunan MBG😢",0
2025-10-11T15:30:15Z,@RiskaMardhatillah,Bukannya mbg nya beracunya ??????,0
2025-10-11T15:07:29Z,@MuhammadEdisabara,Basi gk,0
2025-10-11T15:05:29Z,@IrfanRambe-k9w,Ih mbg udah basi ngapain lagi di kasih sih,0
2025-10-11T15:02:29Z,@Arhamhrparhamhrp,aku kira makanan itu basi ternyata  gak aku salah paham tapi kata mama aku cium dulu mbg nya takut basi jangan ngasal makan ya😅😅,0
2025-10-11T14:46:49Z,@sugihariono752,Jangan masukin racun ya kak 😂😂,0
2025-10-11T14:44:18Z,@NiffContole,", 🤮🤢",0
2025-10-11T14:39:58Z,@NataMeyliana-t3u,Pingin,0
2025-10-11T14:34:11Z,@lennalubis,ka bang ambil yang baya lah biyar cepat bitar gedon kali si,0
2025-10-11T14:23:39Z,@B2stPonsel-l4w,Sekolahku habis ada mbg mbg nya enak banget apa yang terjadi apa-apa kami cek-cek itu nggak ada yang keracunan😊😊😊😊,1
2025-10-21T13:57:36Z,@Airaandini-q9x,MBG KAMI MANA SEKOLAH SD NU DI KOTA BANGUN KECAMATAN MEDAN DELI,0
2025-10-11T14:22:58Z,@dianawati6371,Awas keracunan,0
2025-10-11T14:13:41Z,@JuliusWisnu,Kak request dong lagunya jangan kebanyakan aku nggak abis kalau,0
2025-10-11T14:11:21Z,@RadjaChannel611,🤤🤤🤤🤤🤤,0
2025-10-11T13:59:33Z,@andbus88,Sdn mekar jaya 13 belum dapat,0
2025-10-11T13:59:24Z,@TiMunFamily,Kok pakenya ultra milk disekolah ku dapetnya susu daimond,0
2025-10-11T13:53:05Z,@gwenleonimunthe0817,MBG:Makan Beracun Gratis😂😂,0
2025-10-11T13:47:01Z,@aananwar4808,Apa<br>🎉🎉❤,0
2025-10-11T13:46:23Z,@ombaydailyvlog,P,0
2025-10-11T13:46:05Z,@ombaydailyvlog,Woy,0
2025-10-11T13:37:29Z,@FintaPutri,makan bergizi gratis ❌<br><br>Makan beracun gratis ✔️,0
2025-10-11T13:33:31Z,@MahmudahIqbal-f5q,Aku Kalau kenyang makan mbg aku bungkus😅😅😅😅😅😅,0
2025-10-11T13:19:23Z,@yeniemayanti8120,Tapi aku belum dikasih padahal udah capek banget senam😢😢,0
2025-10-11T13:11:21Z,@litasintaa,anjay mbg mau dong 😊😊😊😊,0
2025-10-11T13:06:22Z,@Yulianti3r0,KA kirim dong ke SDN 2tanjung kawalu😊,0
2025-10-11T12:59:02Z,@AGUSBasuki-t2c,Kak MI KO BELUM DAPET MBG,0
2025-10-11T12:56:00Z,@MikaylaOlivia-gx4jx,"Mbg nya kayak punya aku ada <br>1.nasi<br>2.telur <br>3.ayam <br>4, sayur<br>5,kelengkeng <br>6,susu. <br><br><br><br>Semoga di baca",0
2025-10-11T12:53:08Z,@partiindriastutik,Kak aku mau tanya kakak mbg sekolah apa 😅😅😅😅,0
2025-10-11T12:50:19Z,@rahmanhatta1788,Mbg makam  beracun geratis,0
2025-10-11T12:48:47Z,@ajikbasma4343,Dan  susu  taro,0
2025-10-11T12:48:23Z,@ajikbasma4343,Untuk  yang  membagikan  mbg  saya  mau  request mi  ayam,0
2025-10-11T12:44:19Z,@IbasMatic,itu mbg aku mekasihya,0
2025-10-11T12:42:30Z,@rifqizhidanfathurrohman523,untuk meracuni anak anak  sD  smp ban smA,0
2025-10-11T12:28:32Z,@AisyahAyu-y8r,Mbg aku enak banget yang udah dapet mbg ngupul gak maksa<br>👇<br>👇<br>👇,0
2025-10-11T12:23:46Z,@hafishuda8698,Mbg artinya = makanan beracun gratis 😮😮😮,0
2025-10-11T12:09:10Z,@yashika-x5g,Makanan bergizi gratis ❎<br>Makakan beracun gratis ✅,0
2025-10-11T11:59:42Z,@AqilaFatimahAz-Zahra,Kakak kapan datang ke sekolah kita kita juga mau dapat mbg semoga dibaca ya nama sekolahnya jadi legoso 04 semoga dibaca jangan yang ada yang basi ya semoga dibaca ya Allah alamat alamat sekolahnya di Gading junti asri semoga dibaca ya.,0
2025-10-11T11:58:20Z,@AqilaFatimahAz-Zahra,Kakak kapan datang ke sekolah kita kita juga mau dapat mbg semoga dibaca ya nama sekolahnya jadi legoso 04 semoga dibaca jangan yang ada yang basi ya semoga dibaca ya Allah alamat alamat sekolahnya di Gading junti asri semoga dibaca ya,0
2025-10-11T11:57:43Z,@AqilaFatimahAz-Zahra,Kakak kapan datang ke sekolah kita kita juga mau dapat mbg semoga dibaca ya nama sekolahnya jadi legoso 04 semoga dibaca jangan yang ada yang basi ya semoga dibaca ya Allah alamat alamat sekolahnya di Gading junti asri semoga dibaca ya,0
2025-10-11T11:56:15Z,@AqilaFatimahAz-Zahra,Kakak tukang mbg ya kapan mbg di sekolah kita SDN junti hilir 04 dapat mbg semoga dibaca ya,0
2025-10-11T11:48:11Z,@group3ria923,Ini Mbg bagian  mana nih😊,0
2025-10-11T11:35:49Z,@ummusufyantalun5829,Mbg ku susu Frisian flag terus,0
2025-10-11T11:18:07Z,@ayuu6275,Naomi are you marry you now mikir kiss why are you are my,0
2025-10-11T11:10:35Z,@yusmantoyusmanto-uz1mq,Aku belum dapat,0
2025-10-11T11:08:59Z,@novayunita-e4r,Aku udh MBG,0
2025-10-11T11:07:35Z,@DilanMay-w1j,KA kalau aku dapat belatung di sayur untung belum kemakan😢😢,0
2025-10-11T11:03:59Z,@DianaGustiani-m9p,Makanan beracun gratis 😮😮😮😮😮😮😢😢😢,0
2025-10-11T10:46:24Z,@DwiAstuti-m9q9g,Bahaya keracunan😢,0
2025-10-11T10:44:27Z,@EllenaFrederickaAR,EMG iya makanan Mbg sehat dan bergizi ada org yg keracunan tau🥲,0
2025-10-11T10:41:52Z,@Aidilfikri236-z5d,terima kasih pak prabowo,0
2025-10-11T10:37:14Z,@AlnigfgahaMutia,Dimana kak,0
2025-10-11T10:30:56Z,@Akila-u1e,Kak mbg nya boleh ayam richis😊😊😊,0
2025-10-11T10:22:18Z,@SriHarni-by4yq,Mbg=makan berajun gratis,0
2025-10-11T10:07:52Z,@AsK-p1j,Kami belum mungkin setahun lagi 😊😊😊,0
2025-10-11T09:45:50Z,@AkbarAkbar-c2h,MBG racun,0
2025-10-11T09:40:37Z,@VivoBagan-n4u,Asifa😮😊,0
2025-10-11T08:43:33Z,@winanovita6871,Kaka tanggul kenapa sih. Gk di kasi,0
2025-10-11T08:42:47Z,@EdiEdi-sh4kd,iya aku juga belum dapet ya,0
2025-10-11T08:37:16Z,@SyifaFauziah-y9e,KA SD negeri 1 Padaherang rikwes kebab pilss sayur nya bebas ko😢😢😢,0
2025-10-11T08:26:06Z,@ashifBarkoya,Kak sekolah ku belum dapet mbg,0
2025-10-11T07:51:46Z,@asyanaalfath,Awas keracunan 😅,0
2025-10-11T07:45:06Z,@RahmantoManto-z6b,Kak aku belum dape<br>Sd temuireng 1❤,0
2025-10-11T07:11:22Z,@WaoAo-n7c,Ditem pat kami uda ada yang kerajinan,0
2025-10-11T06:45:35Z,@GibranRadhika-s8g,Kok di sekolah hanya ku belum dapet ya padahal yang lain udah😢,0
2025-10-11T06:30:20Z,@sholehatinbilghis,Bulan nov aku dapet mbg,0
2025-10-11T06:29:34Z,@korizen-e7w,Kaka sekolahhan ku belum dapat,0
2025-10-11T06:15:53Z,@Zahrapratiwilestari,Apah artinya mbg m nya makan b nya <br>Beracun g nya geratis,0
2025-10-11T06:11:19Z,@MusarepSarep,Itu nggak beracun kan kak kalau beracun aku mau buang aja deh kan untuk anak SD nggak mungkin beracun kan kak 😁😁😁,1
2025-10-11T05:59:41Z,@KusnoArdi,kak itu makanan racun jangan dimakan kak 🤲,0
2025-10-11T05:49:54Z,@DiftaDela,Masa Alloh   🎉🎉,0
2025-10-11T05:47:52Z,@PutriAlsya-yj5zn,Wah😊😊,0
2025-10-11T05:46:13Z,@WidiantiWidianti-o1b,Senin aku dapetttt,0
2025-10-11T05:18:03Z,@demiyanayana5249,"Niat pak presinden baik tp prakteknya dilapangan amburadul.mending diuangkankan az,bisa kok ortu anak² yg buat sendiri MBG YG TENTU TIDAK BERACUN.",0
2025-10-11T05:08:18Z,@NafiatulInshyra,Oh kayak gini pembuatan makanan geratis makanan itu sering ke sekolahku,0
2025-10-11T04:49:22Z,@ahmadArfan-s4y,MBG:makan beracun gratis bang aku gak menghina tapi banyak orang yang keracunan sekian dari saya  aku gak menghina😊😊😊😊,0
2025-10-11T04:44:58Z,@MamakKembar-i8v,❤❤,0
2025-10-11T04:19:00Z,@RetnaTrihartini,bang mbg ny ayam geprek apa bang di SDN sukamaju 3 Cilodong kota Depok ❤❤,0
2025-10-11T04:15:14Z,@octaviasaiya09,mbg ditangan ibuk2nya sendiri udah gk ada lawan...klo utk memberantas stunting ada posyandu...gerakin posyandunya utk bagi susu dan makan gratis utk balita mencegah stunting,0
2025-10-11T04:00:18Z,@MayFitri-y6l,Aku udah dapet mbg kayanya sih setiap hari dapet😊,0
2025-10-11T03:49:53Z,@RishaNadira,itu mbg ngak di korupsi😅,0
2025-10-11T03:39:40Z,@NadiraAlmahira-m1f,Aku gak suka MBG karena takut ada racun 😅,0
2025-10-11T03:38:06Z,@kadekdwihandayani2121,Makanan beracun lauknya tok daging ikan hiu,0
2025-10-11T03:10:31Z,@elshanavideo,Kk enak banget makan gratis nya<br>aku basi semua😢😢,0
2025-10-11T02:16:15Z,@EkiLasmana,Kak sekolah aku belom dapet ka😛👈,0
2025-10-11T01:58:06Z,@LaminiMini-b9j,Kak mma minta chiken,0
2025-10-11T01:20:09Z,@Lions471,Gimana kalo gini mbg itu ngedatengin ke sekolahnya lalu yang kayak ini tuh di kantin atau dikelas,0
2025-10-11T00:43:32Z,@nailul_maram001,Mbgnya basi,0
2025-10-11T00:32:44Z,@FarisRazan,Kenapa ada ulet dimakanan gue!?,0
2025-10-10T23:39:09Z,@DewiProbo,Mbg elek enek seng keracunan,0
2025-10-10T16:16:53Z,@hendropriyono3588,Mbg pernah basi,0
2025-10-10T15:54:46Z,@AskaSayangsonica,Itu makanan beracun,0
2025-10-10T15:37:29Z,@Nadiaputriutami-b3v,🤤😋🍱🧃,0
2025-10-10T15:17:56Z,@MozaRr_official123,Mbg makanan beracun geratis,0
2025-10-10T14:56:05Z,@afriyatimaesaroh2039,Tim yang  sekolah nya belum dapet mbg <br>Kumpul,0
2025-10-10T14:28:24Z,@NaAlRhivalhow,Udah sampai ke sekolahannya bentuknya nggak gitu😢,0
2025-10-10T13:53:57Z,@Suramin-t9r,Astaga gawattt,0
2025-10-10T13:50:15Z,@budiyanto67,Pak sd 4TEMULUS  mana pak,0
2025-10-10T13:23:51Z,@RYUKEY_SPINO,makanan beracun gratis 🗿,0
2025-10-10T13:02:56Z,@maryanibunda3050,Hari senin aku udah dapat mbg,0
